UserId,ProductId,Rating,Timestamp
Kenny,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-04-03 00:00:00+00:00
Player99,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-04-01 00:00:00+00:00
Jpsdrivesfast,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-16 00:00:00+00:00
Rabah,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-16 00:00:00+00:00
CPLPUN,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-16 00:00:00+00:00
Vstorageerich,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-16 00:00:00+00:00
Beke,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-16 00:00:00+00:00
Philme,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-16 00:00:00+00:00
Chris201,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-15 00:00:00+00:00
Jenn,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-15 00:00:00+00:00
1215,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-31 00:00:00+00:00
Pick,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-31 00:00:00+00:00
Davesmith82,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-31 00:00:00+00:00
MikeNof,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-31 00:00:00+00:00
Hunter,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-27 00:00:00+00:00
Saulny,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-26 00:00:00+00:00
RVCOS,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-26 00:00:00+00:00
SamMan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-25 00:00:00+00:00
WKKA,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-15 00:00:00+00:00
Maria,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-15 00:00:00+00:00
wax0pal,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-15 00:00:00+00:00
Robbie,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-15 00:00:00+00:00
Tapmethis,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-15 00:00:00+00:00
ricanaustin,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-15 00:00:00+00:00
Tttt,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-15 00:00:00+00:00
Mike,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-15 00:00:00+00:00
JPS71,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-23 00:00:00+00:00
Rich,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-18 00:00:00+00:00
Pete,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-18 00:00:00+00:00
Paul,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-18 00:00:00+00:00
doclee,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-18 00:00:00+00:00
paul,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-17 00:00:00+00:00
Sassy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-17 00:00:00+00:00
GPJR,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-17 00:00:00+00:00
bob2531,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-03-15 00:00:00+00:00
Cheryl,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-11 00:00:00+00:00
Mike,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-11 00:00:00+00:00
Savageks,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-03-11 00:00:00+00:00
marie,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-03-10 00:00:00+00:00
mrmystery,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-07 00:00:00+00:00
Np71,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-06 00:00:00+00:00
Happy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-03-04 00:00:00+00:00
Alky,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-13 00:00:00+00:00
MaverickSmooth,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-11 00:00:00+00:00
MrGGarry,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-08 00:00:00+00:00
fatpants,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-08 00:00:00+00:00
BABYDURR,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-06 00:00:00+00:00
momof2,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,2.0,2017-02-06 00:00:00+00:00
Steve,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-06 00:00:00+00:00
notoriouspip,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-06 00:00:00+00:00
betty883,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-03-01 00:00:00+00:00
RUGE777,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-25 00:00:00+00:00
TuxToaster,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-24 00:00:00+00:00
chris,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-24 00:00:00+00:00
Dave,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-18 00:00:00+00:00
JohnA,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-18 00:00:00+00:00
beezth,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-17 00:00:00+00:00
Nasa,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-14 00:00:00+00:00
BNBFan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-14 00:00:00+00:00
Steve,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-14 00:00:00+00:00
cantuc,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-13 00:00:00+00:00
bossfan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-13 00:00:00+00:00
MacG,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-13 00:00:00+00:00
fvsucat,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-13 00:00:00+00:00
Alexa,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-13 00:00:00+00:00
RugbyRef,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-13 00:00:00+00:00
cc2wclc,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-04 00:00:00+00:00
Mike,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-04 00:00:00+00:00
Rickyvic,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-02-04 00:00:00+00:00
Muzz2160,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-04 00:00:00+00:00
Justme,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-02-03 00:00:00+00:00
Nunyun345,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-03 00:00:00+00:00
cheeserat,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-03 00:00:00+00:00
Alan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-03 00:00:00+00:00
Nick,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-30 00:00:00+00:00
minded,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-28 00:00:00+00:00
DaveGS,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-28 00:00:00+00:00
Kathy4901,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-28 00:00:00+00:00
oldschool,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-28 00:00:00+00:00
JustMe,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-27 00:00:00+00:00
tinkerbell2,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,2.0,2017-01-27 00:00:00+00:00
Shaneab,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-25 00:00:00+00:00
cOBRA,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-03 00:00:00+00:00
Gizzard,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-03 00:00:00+00:00
ShayEric,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-02-03 00:00:00+00:00
Bamafever78,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-03 00:00:00+00:00
Alan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-03 00:00:00+00:00
Jpalmer00,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-02-01 00:00:00+00:00
GeorgeO,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-30 00:00:00+00:00
Tony,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-30 00:00:00+00:00
BigToe,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-24 00:00:00+00:00
Dcmurphy1515,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-24 00:00:00+00:00
Ohellknow,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-24 00:00:00+00:00
danmiller,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-24 00:00:00+00:00
Janet,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
samboo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-23 00:00:00+00:00
str4920,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-23 00:00:00+00:00
jaxnvilleguy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Dave3635,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-23 00:00:00+00:00
apple21man,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Bandit,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
marathonman,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Friend,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
jimbo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Breezy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-23 00:00:00+00:00
Maryann,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
father,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Loretta,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Gdub61,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Gerald,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-23 00:00:00+00:00
Supahfree,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Rick,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
Denverbrian,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-23 00:00:00+00:00
kmshirley,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-23 00:00:00+00:00
chloe,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
Janderson10,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-18 00:00:00+00:00
tbandit64,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
str4920,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
rater100,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
ERod,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-17 00:00:00+00:00
katniss,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-17 00:00:00+00:00
Johnnie,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-16 00:00:00+00:00
Calin44,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-21 00:00:00+00:00
SCHO,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-19 00:00:00+00:00
NeoBlaze,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-19 00:00:00+00:00
SLS09,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
Gaileod,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
Slamajama,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-18 00:00:00+00:00
rfran704,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
TinaV6201,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-18 00:00:00+00:00
In4dfun2,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-16 00:00:00+00:00
grandma,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-16 00:00:00+00:00
lntr4550,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-16 00:00:00+00:00
Wgnyfinest,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-14 00:00:00+00:00
TheOne,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-14 00:00:00+00:00
Jaspendlove,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-09 00:00:00+00:00
Ottoman,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-09 00:00:00+00:00
MAVERY11,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-09 00:00:00+00:00
grock2727,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-09 00:00:00+00:00
pickle,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-08 00:00:00+00:00
Tommy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-08 00:00:00+00:00
Smooze3,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-08 00:00:00+00:00
Yeoman742,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2017-01-07 00:00:00+00:00
Louavulmike,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-07 00:00:00+00:00
SBgamer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-07 00:00:00+00:00
Gmama,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-07 00:00:00+00:00
Herb,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
mike,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
pmcc,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
jvanderstel,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
p12345,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-06 00:00:00+00:00
brdlvr,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
Niceguy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
sparkles,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-05 00:00:00+00:00
Kimber,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-07 00:00:00+00:00
Mitch,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-07 00:00:00+00:00
Susie,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-07 00:00:00+00:00
natm,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
Robbleo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
kcerps,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
Phobia3000,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-06 00:00:00+00:00
Concert,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-06 00:00:00+00:00
Northefist,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-05 00:00:00+00:00
coach3,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-05 00:00:00+00:00
brettdavis4,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-04 00:00:00+00:00
Abbyks,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,2.0,2017-01-03 00:00:00+00:00
JohnS,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,2017-01-03 00:00:00+00:00
cedriic,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-03 00:00:00+00:00
p2j2m,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-02 00:00:00+00:00
FloridaOh9,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-01-02 00:00:00+00:00
kennyman,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-01 00:00:00+00:00
1-Apr,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-01-01 00:00:00+00:00
Spazdude,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-31 00:00:00+00:00
LavaBoss,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-31 00:00:00+00:00
Ces0983,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-31 00:00:00+00:00
ElPollo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-30 00:00:00+00:00
VCMN,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-29 00:00:00+00:00
Sean,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-25 00:00:00+00:00
rhex,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-25 00:00:00+00:00
moose,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-12-24 00:00:00+00:00
ShawPhoto,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-24 00:00:00+00:00
Pita,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-23 00:00:00+00:00
BddoT2,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-23 00:00:00+00:00
Skip,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-23 00:00:00+00:00
shaithus,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-12-23 00:00:00+00:00
Jlimon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-23 00:00:00+00:00
tbistone,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-20 00:00:00+00:00
romaeeeeee,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-19 00:00:00+00:00
JOCHE,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-18 00:00:00+00:00
AmandaPanda,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-18 00:00:00+00:00
EliteBuyer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-18 00:00:00+00:00
Buyer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-17 00:00:00+00:00
Jon12,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,2016-12-16 00:00:00+00:00
Jayrock2,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-16 00:00:00+00:00
Anonymous,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-16 00:00:00+00:00
Tony,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-16 00:00:00+00:00
Roger,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-15 00:00:00+00:00
Papa,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-12-15 00:00:00+00:00
Webkf1,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-15 00:00:00+00:00
VaBeach,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-15 00:00:00+00:00
PABuyer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-14 00:00:00+00:00
Knack,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-14 00:00:00+00:00
Heather,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-14 00:00:00+00:00
opchiasm,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-14 00:00:00+00:00
Wardog21,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-14 00:00:00+00:00
Rigbyabador,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-14 00:00:00+00:00
EmilyG,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-14 00:00:00+00:00
toeka,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-12-11 00:00:00+00:00
CellPhoneGuy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-10 00:00:00+00:00
Yellowman99,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-09 00:00:00+00:00
Risha37,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-08 00:00:00+00:00
Eaglenut1,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-07 00:00:00+00:00
JAdow,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-07 00:00:00+00:00
Firemedic609,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-07 00:00:00+00:00
Rick,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-12-03 00:00:00+00:00
RonGT,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-02 00:00:00+00:00
Flintlock,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-12-02 00:00:00+00:00
Dirtdiver069,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-12-01 00:00:00+00:00
pneks2001,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-18 00:00:00+00:00
Emilybeaver,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-18 00:00:00+00:00
Alan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-17 00:00:00+00:00
Adam,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-16 00:00:00+00:00
Dani,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-16 00:00:00+00:00
DJ96,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-16 00:00:00+00:00
MediaMom,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-16 00:00:00+00:00
Harper,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-16 00:00:00+00:00
PT109,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-30 00:00:00+00:00
BigDaddy55,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-28 00:00:00+00:00
Fishnan10,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-27 00:00:00+00:00
Fern,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-23 00:00:00+00:00
Tinkerer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-22 00:00:00+00:00
GoPats,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-19 00:00:00+00:00
gooddeals,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-19 00:00:00+00:00
tifnbil,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-18 00:00:00+00:00
Snowman8,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-16 00:00:00+00:00
photoguy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-15 00:00:00+00:00
Zigcredo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-11 00:00:00+00:00
Coco,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-11 00:00:00+00:00
jeopcon69,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-11 00:00:00+00:00
mackingInternetswithDOGE,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-11-11 00:00:00+00:00
nvcop,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-11-10 00:00:00+00:00
Brian,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-05 00:00:00+00:00
Bunny,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-05 00:00:00+00:00
